Frame,Pelvis_X,Pelvis_Y,Pelvis_Z,L_Hip_X,L_Hip_Y,L_Hip_Z,L_Knee_X,L_Knee_Y,L_Knee_Z,L_Ankle_X,L_Ankle_Y,L_Ankle_Z,L_Toe_X,L_Toe_Y,L_Toe_Z,R_Hip_X,R_Hip_Y,R_Hip_Z,R_Knee_X,R_Knee_Y,R_Knee_Z,R_Ankle_X,R_Ankle_Y,R_Ankle_Z,R_Toe_X,R_Toe_Y,R_Toe_Z
20.000000,0.762110,-0.280020,0.940770,0.769410,-0.179510,0.827600,0.964120,-0.190930,0.473610,0.648230,-0.175410,0.251170,0.686750,-0.162070,0.112870,0.775180,-0.369320,0.828740,0.716380,-0.341670,0.426430,0.501180,-0.298960,0.110730,0.598530,-0.311560,0.000550
21.000000,0.778560,-0.279510,0.944960,0.785020,-0.177850,0.832560,0.981510,-0.191710,0.479530,0.676580,-0.177480,0.240850,0.722630,-0.163360,0.104980,0.791160,-0.367640,0.832000,0.722950,-0.342520,0.430930,0.505790,-0.301870,0.115950,0.598920,-0.312000,0.001110
22.000000,0.795010,-0.278950,0.949080,0.800660,-0.176190,0.837430,0.998420,-0.192380,0.485040,0.705400,-0.179530,0.230540,0.758890,-0.164720,0.097570,0.807070,-0.365960,0.835230,0.729990,-0.343430,0.435520,0.510840,-0.304940,0.121280,0.599490,-0.312560,0.001960
23.000000,0.811440,-0.278360,0.953090,0.816330,-0.174550,0.842160,1.014860,-0.192950,0.490090,0.734700,-0.181540,0.220290,0.795500,-0.166150,0.090700,0.822900,-0.364290,0.838400,0.737480,-0.344360,0.440170,0.516270,-0.308120,0.126710,0.600270,-0.313250,0.003150
24.000000,0.827850,-0.277740,0.956980,0.832010,-0.172950,0.846730,1.030840,-0.193410,0.494660,0.764440,-0.183520,0.210160,0.832400,-0.167700,0.084380,0.838650,-0.362660,0.841510,0.745440,-0.345280,0.444810,0.522050,-0.311370,0.132230,0.601290,-0.314090,0.004730
25.000000,0.844200,-0.277120,0.960730,0.847690,-0.171420,0.851120,1.046400,-0.193780,0.498710,0.794600,-0.185440,0.200210,0.869530,-0.169390,0.078680,0.854310,-0.361090,0.844550,0.753870,-0.346160,0.449400,0.528110,-0.314670,0.137850,0.602580,-0.315090,0.006750
26.000000,0.860490,-0.276510,0.964320,0.863340,-0.169980,0.855300,1.061540,-0.194050,0.502210,0.825130,-0.187290,0.190500,0.906840,-0.171240,0.073620,0.869880,-0.359610,0.847500,0.762770,-0.346970,0.453890,0.534400,-0.317970,0.143590,0.604150,-0.316270,0.009260
27.000000,0.876700,-0.275930,0.967740,0.878950,-0.168660,0.859240,1.076290,-0.194250,0.505140,0.855970,-0.189060,0.181080,0.944240,-0.173270,0.069240,0.885360,-0.358240,0.850350,0.772150,-0.347670,0.458230,0.540880,-0.321220,0.149470,0.606030,-0.317650,0.012300
28.000000,0.892830,-0.275390,0.970950,0.894520,-0.167460,0.862930,1.090650,-0.194360,0.507490,0.887070,-0.190760,0.172000,0.981650,-0.175500,0.065560,0.900750,-0.357000,0.853080,0.782030,-0.348260,0.462380,0.547480,-0.324400,0.155520,0.608230,-0.319230,0.015890
29.000000,0.908850,-0.274920,0.973960,0.910030,-0.166410,0.866340,1.104640,-0.194410,0.509250,0.918350,-0.192380,0.163330,1.018980,-0.177910,0.062630,0.916050,-0.355910,0.855690,0.792410,-0.348720,0.466330,0.554190,-0.327470,0.161780,0.610750,-0.321020,0.020070
