Frame,Pelvis_X,Pelvis_Y,Pelvis_Z,L_Hip_X,L_Hip_Y,L_Hip_Z,L_Knee_X,L_Knee_Y,L_Knee_Z,L_Ankle_X,L_Ankle_Y,L_Ankle_Z,L_Toe_X,L_Toe_Y,L_Toe_Z,R_Hip_X,R_Hip_Y,R_Hip_Z,R_Knee_X,R_Knee_Y,R_Knee_Z,R_Ankle_X,R_Ankle_Y,R_Ankle_Z,R_Toe_X,R_Toe_Y,R_Toe_Z
1.000000,0.486020,-0.288300,0.952270,0.497480,-0.200370,0.832730,0.420040,-0.204010,0.430340,0.060720,-0.192180,0.272490,0.047580,-0.191600,0.129930,0.492760,-0.389240,0.851870,0.636430,-0.363880,0.461020,0.662050,-0.326860,0.077530,0.809940,-0.341820,0.054440
2.000000,0.497630,-0.288540,0.948080,0.510390,-0.201020,0.828390,0.437790,-0.203590,0.425320,0.074660,-0.190540,0.277690,0.058270,-0.189240,0.135620,0.504940,-0.389830,0.847880,0.650380,-0.363240,0.458640,0.667860,-0.325200,0.074650,0.814220,-0.340170,0.047640
3.000000,0.509190,-0.288720,0.943740,0.523290,-0.201700,0.823850,0.455690,-0.203050,0.420180,0.089210,-0.188970,0.282610,0.069650,-0.186880,0.141090,0.516990,-0.390440,0.843830,0.664390,-0.362620,0.456230,0.672980,-0.323600,0.071980,0.817670,-0.338730,0.040940
4.000000,0.520680,-0.288860,0.939290,0.536150,-0.202410,0.819140,0.473740,-0.202410,0.414980,0.104350,-0.187450,0.287230,0.081760,-0.184520,0.146320,0.528910,-0.391050,0.839750,0.678400,-0.362030,0.453820,0.677480,-0.322070,0.069620,0.820400,-0.337480,0.034570
5.000000,0.532100,-0.288950,0.934760,0.548950,-0.203130,0.814330,0.491940,-0.201670,0.409770,0.120070,-0.186000,0.291540,0.094600,-0.182190,0.151280,0.540690,-0.391640,0.835660,0.692400,-0.361470,0.451430,0.681440,-0.320630,0.067610,0.822540,-0.336430,0.028730
6.000000,0.543470,-0.288980,0.930210,0.561650,-0.203840,0.809460,0.510310,-0.200830,0.404620,0.136350,-0.184620,0.295520,0.108180,-0.179900,0.155930,0.552340,-0.392210,0.831600,0.706330,-0.360960,0.449090,0.684910,-0.319320,0.065990,0.824200,-0.335540,0.023530
7.000000,0.554770,-0.288980,0.925680,0.574250,-0.204520,0.804580,0.528840,-0.199930,0.399610,0.153180,-0.183300,0.299160,0.122510,-0.177670,0.160230,0.563870,-0.392730,0.827590,0.720140,-0.360500,0.446790,0.687930,-0.318120,0.064770,0.825470,-0.334800,0.019030
8.000000,0.566030,-0.288930,0.921220,0.586700,-0.205160,0.799770,0.547540,-0.198950,0.394810,0.170540,-0.182040,0.302420,0.137590,-0.175530,0.164150,0.575290,-0.393200,0.823680,0.733740,-0.360080,0.444540,0.690530,-0.317030,0.063920,0.826440,-0.334190,0.015260
9.000000,0.577250,-0.288850,0.916890,0.598990,-0.205750,0.795090,0.566420,-0.197930,0.390290,0.188400,-0.180840,0.305290,0.153410,-0.173500,0.167640,0.586620,-0.393610,0.819900,0.747040,-0.359730,0.442320,0.692750,-0.316070,0.063400,0.827170,-0.333700,0.012170
10.000000,0.588440,-0.288750,0.912760,0.611090,-0.206290,0.790610,0.585490,-0.196880,0.386120,0.206730,-0.179700,0.307740,0.169940,-0.171610,0.170670,0.597880,-0.393970,0.816290,0.759930,-0.359440,0.440080,0.694640,-0.315200,0.063150,0.827700,-0.333300,0.009690
11.000000,0.599630,-0.288640,0.908870,0.622980,-0.206770,0.786400,0.604750,-0.195820,0.382360,0.225480,-0.178620,0.309740,0.187180,-0.169880,0.173200,0.609100,-0.394290,0.812900,0.772300,-0.359230,0.437810,0.696230,-0.314420,0.063090,0.828090,-0.333000,0.007750
12.000000,0.610820,-0.288540,0.905290,0.634670,-0.207190,0.782510,0.624180,-0.194760,0.379030,0.244640,-0.177610,0.311290,0.205100,-0.168330,0.175210,0.620300,-0.394570,0.809750,0.784050,-0.359090,0.435460,0.697580,-0.313720,0.063140,0.828340,-0.332770,0.006270
13.000000,0.622040,-0.288460,0.902050,0.646160,-0.207550,0.779010,0.643790,-0.193730,0.376190,0.264140,-0.176670,0.312360,0.223680,-0.166960,0.176650,0.631520,-0.394820,0.806870,0.795080,-0.359020,0.433020,0.698730,-0.313080,0.063250,0.828490,-0.332610,0.005150
14.000000,0.633300,-0.288410,0.899190,0.657470,-0.207860,0.775930,0.663560,-0.192730,0.373830,0.283950,-0.175810,0.312940,0.242880,-0.165790,0.177510,0.642780,-0.395050,0.804300,0.805340,-0.359020,0.430450,0.699710,-0.312470,0.063360,0.828550,-0.332510,0.004320
15.000000,0.644600,-0.288390,0.896750,0.668620,-0.208100,0.773300,0.683470,-0.191780,0.371980,0.304020,-0.175020,0.313040,0.262690,-0.164820,0.177780,0.654120,-0.395250,0.802050,0.814780,-0.359060,0.427780,0.700530,-0.311870,0.063440,0.828550,-0.332460,0.003720
16.000000,0.655960,-0.288410,0.894740,0.679660,-0.208280,0.771140,0.703500,-0.190910,0.370640,0.324320,-0.174320,0.312660,0.283070,-0.164030,0.177450,0.665560,-0.395420,0.800120,0.823430,-0.359130,0.425030,0.701210,-0.311280,0.063470,0.828490,-0.332440,0.003280
17.000000,0.667380,-0.288470,0.893160,0.690630,-0.208400,0.769460,0.723610,-0.190110,0.369820,0.344800,-0.173700,0.311800,0.304020,-0.163420,0.176530,0.677130,-0.395570,0.798540,0.831300,-0.359220,0.422240,0.701760,-0.310690,0.063450,0.828400,-0.332440,0.002970
18.000000,0.678880,-0.288570,0.892010,0.701580,-0.208450,0.768260,0.743760,-0.189410,0.369540,0.365440,-0.173180,0.310470,0.325490,-0.162990,0.175020,0.688840,-0.395680,0.797290,0.838460,-0.359300,0.419460,0.702200,-0.310110,0.063400,0.828280,-0.332460,0.002730
19.000000,0.690450,-0.288690,0.891300,0.712530,-0.208430,0.767530,0.763930,-0.188810,0.369790,0.386200,-0.172740,0.308710,0.347500,-0.162720,0.172940,0.700690,-0.395740,0.796390,0.844960,-0.359360,0.416760,0.702530,-0.309560,0.063350,0.828140,-0.332490,0.002550
20.000000,0.702120,-0.288840,0.891000,0.723530,-0.208340,0.767260,0.784070,-0.188330,0.370590,0.407070,-0.172380,0.306520,0.370010,-0.162600,0.170300,0.712690,-0.395760,0.795820,0.850860,-0.359370,0.414180,0.702780,-0.309030,0.063320,0.827970,-0.332530,0.002400
21.000000,0.713870,-0.288990,0.891110,0.734590,-0.208190,0.767430,0.804150,-0.187950,0.371940,0.428030,-0.172120,0.303920,0.393030,-0.162620,0.167120,0.724820,-0.395730,0.795600,0.856230,-0.359310,0.411800,0.702950,-0.308560,0.063370,0.827800,-0.332570,0.002280
22.000000,0.725710,-0.289160,0.891610,0.745750,-0.207960,0.768020,0.824130,-0.187690,0.373840,0.449060,-0.171950,0.300940,0.416550,-0.162770,0.163430,0.737060,-0.395630,0.795700,0.861120,-0.359180,0.409660,0.703060,-0.308150,0.063510,0.827610,-0.332610,0.002170
23.000000,0.737650,-0.289320,0.892490,0.757020,-0.207660,0.769020,0.843960,-0.187530,0.376260,0.470150,-0.171870,0.297590,0.440550,-0.163020,0.159260,0.749420,-0.395460,0.796110,0.865580,-0.358970,0.407820,0.703110,-0.307810,0.063790,0.827410,-0.332640,0.002060
24.000000,0.749690,-0.289470,0.893710,0.768410,-0.207280,0.770410,0.863620,-0.187490,0.379210,0.491310,-0.171880,0.293870,0.465030,-0.163370,0.154660,0.761870,-0.395210,0.796830,0.869640,-0.358670,0.406300,0.703140,-0.307550,0.064230,0.827210,-0.332680,0.001970
25.000000,0.761830,-0.289600,0.895270,0.779920,-0.206810,0.772160,0.883060,-0.187540,0.382650,0.512550,-0.172000,0.289790,0.489990,-0.163790,0.149670,0.774410,-0.394880,0.797820,0.873350,-0.358290,0.405140,0.703150,-0.307380,0.064850,0.826990,-0.332710,0.001870
26.000000,0.774080,-0.289720,0.897140,0.791550,-0.206260,0.774250,0.902270,-0.187700,0.386540,0.533880,-0.172210,0.285340,0.515400,-0.164260,0.144340,0.787010,-0.394470,0.799080,0.876750,-0.357830,0.404340,0.703180,-0.307300,0.065680,0.826760,-0.332730,0.001760
27.000000,0.786420,-0.289820,0.899300,0.803300,-0.205620,0.776680,0.921220,-0.187940,0.390860,0.555320,-0.172530,0.280520,0.541280,-0.164760,0.138700,0.799670,-0.393970,0.800570,0.879880,-0.357320,0.403910,0.703250,-0.307300,0.066720,0.826520,-0.332750,0.001650
28.000000,0.798870,-0.289890,0.901720,0.815160,-0.204880,0.779410,0.939890,-0.188250,0.395560,0.576890,-0.172960,0.275340,0.567620,-0.165270,0.132820,0.812380,-0.393370,0.802290,0.882800,-0.356780,0.403860,0.703390,-0.307410,0.068000,0.826270,-0.332770,0.001530
29.000000,0.811420,-0.289920,0.904400,0.827110,-0.204040,0.782430,0.958260,-0.188640,0.400590,0.598620,-0.173500,0.269790,0.594420,-0.165790,0.126730,0.825130,-0.392680,0.804200,0.885570,-0.356210,0.404190,0.703640,-0.307620,0.069530,0.826020,-0.332780,0.001400
30.000000,0.824060,-0.289930,0.907300,0.839130,-0.203110,0.785720,0.976300,-0.189100,0.405890,0.620530,-0.174130,0.263890,0.621680,-0.166270,0.120480,0.837900,-0.391890,0.806300,0.888250,-0.355650,0.404900,0.704030,-0.307940,0.071330,0.825770,-0.332800,0.001250
31.000000,0.836790,-0.289890,0.910410,0.851210,-0.202090,0.789260,0.994000,-0.189610,0.411430,0.642650,-0.174870,0.257650,0.649400,-0.166720,0.114140,0.850680,-0.391000,0.808570,0.890930,-0.355120,0.405970,0.704580,-0.308380,0.073410,0.825520,-0.332810,0.001090
32.000000,0.849610,-0.289810,0.913700,0.863330,-0.200970,0.793020,1.011350,-0.190160,0.417140,0.665030,-0.175700,0.251090,0.677570,-0.167110,0.107740,0.863460,-0.390020,0.811000,0.893660,-0.354640,0.407390,0.705330,-0.308960,0.075800,0.825280,-0.332830,0.000920
33.000000,0.862520,-0.289690,0.917150,0.875480,-0.199770,0.796990,1.028310,-0.190730,0.422960,0.687670,-0.176610,0.244250,0.706190,-0.167450,0.101350,0.876240,-0.388940,0.813560,0.896530,-0.354230,0.409150,0.706300,-0.309680,0.078480,0.825060,-0.332860,0.000750
34.000000,0.875490,-0.289510,0.920740,0.887660,-0.198490,0.801130,1.044870,-0.191300,0.428820,0.710610,-0.177600,0.237160,0.735250,-0.167740,0.095030,0.889000,-0.387780,0.816230,0.899590,-0.353890,0.411240,0.707500,-0.310560,0.081480,0.824870,-0.332900,0.000580
35.000000,0.888540,-0.289280,0.924430,0.899870,-0.197130,0.805410,1.061010,-0.191850,0.434680,0.733880,-0.178650,0.229860,0.764750,-0.168010,0.088820,0.901740,-0.386530,0.819010,0.902900,-0.353650,0.413630,0.708970,-0.311590,0.084760,0.824710,-0.332960,0.000410
36.000000,0.901650,-0.288980,0.928200,0.912110,-0.195700,0.809810,1.076740,-0.192370,0.440470,0.757490,-0.179760,0.222370,0.794660,-0.168270,0.082780,0.914470,-0.385190,0.821870,0.906500,-0.353520,0.416280,0.710720,-0.312770,0.088320,0.824600,-0.333040,0.000270
37.000000,0.914820,-0.288620,0.932010,0.924390,-0.194200,0.814270,1.092040,-0.192830,0.446140,0.781480,-0.180920,0.214740,0.824990,-0.168560,0.076950,0.927170,-0.383790,0.824790,0.910420,-0.353490,0.419180,0.712770,-0.314100,0.092120,0.824540,-0.333140,0.000160
38.000000,0.928030,-0.288190,0.935850,0.936720,-0.192660,0.818770,1.106930,-0.193250,0.451650,0.805860,-0.182120,0.206990,0.855700,-0.168900,0.071400,0.939870,-0.382320,0.827740,0.914680,-0.353560,0.422290,0.715140,-0.315580,0.096120,0.824540,-0.333270,0.000110
39.000000,0.941280,-0.287700,0.939690,0.949110,-0.191080,0.823270,1.121420,-0.193610,0.456950,0.830650,-0.183360,0.199170,0.886780,-0.169320,0.066150,0.952560,-0.380790,0.830710,0.919300,-0.353720,0.425560,0.717830,-0.317180,0.100300,0.824610,-0.333430,0.000140
40.000000,0.954570,-0.287160,0.943490,0.961550,-0.189470,0.827740,1.135500,-0.193910,0.462010,0.855860,-0.184630,0.191320,0.918190,-0.169840,0.061260,0.965240,-0.379230,0.833690,0.924290,-0.353970,0.428960,0.720850,-0.318900,0.104610,0.824760,-0.333630,0.000280
41.000000,0.967890,-0.286550,0.947240,0.974060,-0.187850,0.832160,1.149200,-0.194160,0.466790,0.881480,-0.185930,0.183490,0.949900,-0.170500,0.056770,0.977920,-0.377650,0.836640,0.929630,-0.354300,0.432450,0.724190,-0.320730,0.109020,0.825000,-0.333870,0.000540
42.000000,0.981220,-0.285910,0.950910,0.986630,-0.186230,0.836480,1.162520,-0.194360,0.471270,0.907500,-0.187230,0.175750,0.981880,-0.171320,0.052720,0.990610,-0.376060,0.839550,0.935320,-0.354680,0.435990,0.727830,-0.322660,0.113490,0.825340,-0.334150,0.000960
43.000000,0.994560,-0.285230,0.954490,0.999260,-0.184640,0.840690,1.175460,-0.194500,0.475400,0.933880,-0.188530,0.168150,1.014070,-0.172320,0.049150,1.003310,-0.374480,0.842410,0.941370,-0.355090,0.439530,0.731770,-0.324670,0.118010,0.825780,-0.334490,0.001550
