Frame,Pelvis_X,Pelvis_Y,Pelvis_Z,L_Hip_X,L_Hip_Y,L_Hip_Z,L_Knee_X,L_Knee_Y,L_Knee_Z,L_Ankle_X,L_Ankle_Y,L_Ankle_Z,L_Toe_X,L_Toe_Y,L_Toe_Z,R_Hip_X,R_Hip_Y,R_Hip_Z,R_Knee_X,R_Knee_Y,R_Knee_Z,R_Ankle_X,R_Ankle_Y,R_Ankle_Z,R_Toe_X,R_Toe_Y,R_Toe_Z
20.000000,0.829650,-0.251250,0.897440,0.847110,-0.166670,0.774240,1.037570,-0.174790,0.424630,0.666750,-0.158200,0.363800,0.633360,-0.138060,0.225250,0.833710,-0.354730,0.796950,0.876480,-0.323040,0.394950,0.673660,-0.266780,0.074450,0.792960,-0.293730,0.001750
21.000000,0.847990,-0.251330,0.900780,0.864770,-0.165290,0.778290,1.062270,-0.175370,0.432590,0.693740,-0.159000,0.355410,0.667730,-0.138180,0.214900,0.852240,-0.353630,0.799100,0.881020,-0.322350,0.395660,0.674640,-0.267180,0.077260,0.792630,-0.293720,0.001470
22.000000,0.866490,-0.251370,0.904310,0.882600,-0.163820,0.782600,1.086410,-0.175940,0.440610,0.720980,-0.159910,0.346550,0.702640,-0.138320,0.204530,0.870870,-0.352420,0.801390,0.885610,-0.321740,0.396930,0.675960,-0.267800,0.080490,0.792320,-0.293720,0.001180
23.000000,0.885140,-0.251370,0.907990,0.900590,-0.162250,0.787120,1.109990,-0.176500,0.448600,0.748530,-0.160920,0.337260,0.738070,-0.138490,0.194220,0.889570,-0.351090,0.803820,0.890360,-0.321230,0.398740,0.677640,-0.268670,0.084130,0.792050,-0.293730,0.000880
24.000000,0.903930,-0.251330,0.911800,0.918710,-0.160610,0.791810,1.133010,-0.177030,0.456470,0.776480,-0.162010,0.327550,0.773980,-0.138710,0.184050,0.908330,-0.349660,0.806360,0.895340,-0.320840,0.401080,0.679740,-0.269780,0.088170,0.791830,-0.293770,0.000600
25.000000,0.922830,-0.251220,0.915690,0.936950,-0.158880,0.796640,1.155480,-0.177540,0.464150,0.804890,-0.163160,0.317490,0.810360,-0.138980,0.174100,0.927130,-0.348120,0.808980,0.900650,-0.320580,0.403910,0.682300,-0.271160,0.092580,0.791680,-0.293850,0.000370
26.000000,0.941820,-0.251040,0.919620,0.955280,-0.157090,0.801550,1.177410,-0.178010,0.471560,0.833790,-0.164350,0.307140,0.847180,-0.139340,0.164420,0.945950,-0.346490,0.811670,0.906340,-0.320450,0.407200,0.685370,-0.272810,0.097330,0.791600,-0.293970,0.000210
27.000000,0.960890,-0.250800,0.923580,0.973680,-0.155250,0.806500,1.198820,-0.178420,0.478640,0.863220,-0.165540,0.296560,0.884430,-0.139810,0.155050,0.964770,-0.344770,0.814410,0.912480,-0.320450,0.410910,0.688990,-0.274700,0.102360,0.791630,-0.294150,0.000180
28.000000,0.980020,-0.250480,0.927530,0.992140,-0.153360,0.811460,1.219730,-0.178790,0.485340,0.893190,-0.166700,0.285840,0.922080,-0.140440,0.146040,0.983580,-0.342980,0.817180,0.919090,-0.320580,0.414970,0.693170,-0.276850,0.107630,0.791770,-0.294390,0.000300
29.000000,0.999190,-0.250090,0.931430,1.010620,-0.151450,0.816370,1.240170,-0.179090,0.491620,0.923670,-0.167810,0.275050,0.960120,-0.141240,0.137410,1.002370,-0.341130,0.819940,0.926220,-0.320810,0.419340,0.697920,-0.279220,0.113110,0.792060,-0.294700,0.000640
30.000000,1.018360,-0.249620,0.935260,1.029120,-0.149520,0.821210,1.260170,-0.179330,0.497430,0.954650,-0.168820,0.264270,0.998530,-0.142250,0.129220,1.021120,-0.339240,0.822690,0.933890,-0.321130,0.423960,0.703260,-0.281800,0.118760,0.792520,-0.295100,0.001250
